Experience,Education,Location,Job_Title,Skills,Salary
8,Master,Chennai,Frontend Developer,React|Flask|CSS,1024237
12,Bachelor,Mumbai,Software Engineer,C++,1092753
0,Master,Hyderabad,DevOps Engineer,Node.js|Java|CSS,572153
15,Bachelor,Mumbai,Backend Developer,JavaScript|Node.js,1340116
2,PhD,Hyderabad,DevOps Engineer,Python|Node.js|C++|SQL,781309
13,PhD,Delhi,Software Engineer,CSS,1296805
11,PhD,Hyderabad,Software Engineer,SQL|Django|HTML|Flask,1243750
7,Master,Chennai,Data Scientist,CSS|Django|React|JavaScript|C++,1071825
0,PhD,Bangalore,Backend Developer,Python|HTML|SQL|React|Flask,674810
6,Master,Delhi,Backend Developer,HTML|CSS|JavaScript|Node.js,917355
14,Bachelor,Pune,Backend Developer,HTML|JavaScript,1286260
0,PhD,Chennai,Web Developer,JavaScript|CSS|C++,610545
0,PhD,Hyderabad,Backend Developer,Python|CSS|Java|JavaScript,635566
0,Bachelor,Mumbai,DevOps Engineer,Java|JavaScript|HTML|Django,542630
8,Bachelor,Hyderabad,Software Engineer,Python,862554
14,PhD,Delhi,Frontend Developer,Django|SQL,1424106
8,PhD,Bangalore,Backend Developer,React,1025966
12,Master,Delhi,Data Scientist,HTML,1266527
5,Master,Delhi,Web Developer,React|HTML,806662
11,Bachelor,Mumbai,ML Engineer,Python|Flask|C++,1207459
3,Bachelor,Bangalore,DevOps Engineer,Python,654291
5,Master,Bangalore,Data Scientist,Java,839896
13,Bachelor,Pune,Data Scientist,Node.js|C++|SQL,1308265
3,Master,Chennai,Software Engineer,Python|Django|Java|C++,713982
5,Bachelor,Pune,Frontend Developer,JavaScript|Java|C++|React|Django,782169
9,PhD,Chennai,ML Engineer,Python,1203871
3,Bachelor,Delhi,DevOps Engineer,Flask,621004
15,PhD,Chennai,Data Scientist,CSS|Flask|C++|SQL,1591497
10,Bachelor,Hyderabad,Frontend Developer,Django,981762
8,Master,Bangalore,Frontend Developer,SQL,961617
11,Bachelor,Chennai,Frontend Developer,JavaScript|React|CSS,1106970
4,Bachelor,Hyderabad,DevOps Engineer,Python|JavaScript|HTML|Flask|Node.js,792975
6,PhD,Mumbai,Software Engineer,Django|HTML|Python|Java|Node.js,967166
7,Master,Delhi,Software Engineer,SQL,893021
3,PhD,Hyderabad,Data Scientist,CSS|JavaScript,825258
5,PhD,Hyderabad,Backend Developer,React|JavaScript|Python|Flask,941217
7,Master,Bangalore,Frontend Developer,SQL|JavaScript|Node.js|CSS|Java,996526
1,Bachelor,Chennai,DevOps Engineer,Java|React,528984
13,PhD,Pune,Backend Developer,Node.js|Django|Flask,1383233
14,Master,Pune,Backend Developer,Java|Flask,1346941
7,Bachelor,Delhi,Software Engineer,React|SQL|Django|Java,862413
8,Bachelor,Mumbai,Web Developer,C++|JavaScript|React|Flask|Django,975439
3,PhD,Hyderabad,Backend Developer,React|JavaScript|HTML|Flask|SQL,820260
14,Bachelor,Hyderabad,Frontend Developer,C++,1252400
4,Master,Pune,Web Developer,Django|Flask|Node.js,759612
8,Bachelor,Hyderabad,ML Engineer,Java,981207
9,PhD,Pune,Backend Developer,Django|CSS|Node.js|JavaScript|C++,1209674
10,Master,Delhi,ML Engineer,Node.js|C++|JavaScript,1209651
15,Bachelor,Bangalore,Data Scientist,Node.js,1382996
11,PhD,Delhi,ML Engineer,C++|SQL|Java|Flask|Django,1400401
0,PhD,Delhi,Data Scientist,HTML|Python|Java,665482
8,Master,Bangalore,Frontend Developer,CSS|Java|Node.js|SQL|JavaScript,1038956
12,PhD,Delhi,Frontend Developer,CSS|Node.js|JavaScript|React,1329485
5,PhD,Hyderabad,Web Developer,C++|HTML|CSS,883943
10,Master,Mumbai,Backend Developer,Django|SQL|Flask|Python|Node.js,1184686
13,PhD,Pune,Frontend Developer,Node.js|C++,1334100
4,Master,Hyderabad,ML Engineer,React,815547
7,Bachelor,Hyderabad,ML Engineer,React|Node.js,937622
6,Master,Chennai,Software Engineer,C++|Python,848937
6,PhD,Bangalore,Backend Developer,Django|CSS,920119
1,Master,Hyderabad,Web Developer,SQL|Flask,554384
12,PhD,Chennai,Software Engineer,Node.js|Django|React|Java,1310266
8,Master,Hyderabad,Web Developer,CSS|Java|C++|Node.js|React,1073948
8,PhD,Mumbai,DevOps Engineer,Python|JavaScript|HTML|Flask|Django,1181010
2,Bachelor,Chennai,Backend Developer,CSS,518746
7,Bachelor,Hyderabad,Backend Developer,Node.js,827540
3,Master,Delhi,DevOps Engineer,Flask,719649
7,PhD,Mumbai,DevOps Engineer,SQL|HTML|Node.js|C++,1089564
6,PhD,Chennai,Web Developer,Django,891239
13,Master,Pune,Frontend Developer,React|Node.js|HTML|JavaScript|Java,1357271
13,Bachelor,Hyderabad,Frontend Developer,Java,1179503
8,PhD,Mumbai,DevOps Engineer,Java|Python|SQL|React,1162968
14,Master,Pune,Data Scientist,Node.js|CSS|Django|HTML|Java,1507148
15,Bachelor,Mumbai,Software Engineer,C++|CSS|JavaScript,1329586
5,Master,Chennai,Backend Developer,CSS,780535
8,Bachelor,Chennai,Data Scientist,Django|JavaScript,979473
6,PhD,Hyderabad,Data Scientist,Flask|SQL|Node.js|HTML|Python,1085791
0,PhD,Pune,Web Developer,React|CSS|SQL,602672
2,Bachelor,Pune,Software Engineer,SQL|Python|React|C++,555672
14,Bachelor,Hyderabad,Backend Developer,SQL,1247716
3,Bachelor,Bangalore,Web Developer,SQL|JavaScript|CSS|Flask,644215
14,Bachelor,Chennai,Web Developer,C++|Node.js|Python|CSS,1326182
6,Master,Delhi,Data Scientist,Java|C++,920593
11,Bachelor,Hyderabad,Frontend Developer,JavaScript|SQL|Node.js,1099103
4,PhD,Hyderabad,Frontend Developer,Node.js|Java|SQL|React|Django,895462
9,Master,Chennai,Frontend Developer,JavaScript|C++|SQL|Java,1070490
3,Bachelor,Pune,Data Scientist,React|HTML|Node.js|Django|JavaScript,737544
7,PhD,Pune,Backend Developer,Java|C++|Flask,1007845
0,Bachelor,Delhi,Web Developer,Python,402867
6,PhD,Delhi,ML Engineer,CSS|Java,1021998
6,Bachelor,Mumbai,Data Scientist,C++|SQL|Java,893857
10,Bachelor,Mumbai,Backend Developer,Python|CSS,1027264
10,PhD,Delhi,Frontend Developer,SQL|React|C++|CSS|Django,1227191
10,PhD,Chennai,ML Engineer,HTML,1259538
0,Master,Bangalore,ML Engineer,C++|Flask,612902
7,Master,Pune,ML Engineer,React,980992
11,Bachelor,Chennai,DevOps Engineer,Java|Django|HTML|React|JavaScript,1207645
13,Bachelor,Delhi,Data Scientist,Django,1238043
13,Bachelor,Chennai,DevOps Engineer,C++|SQL|Node.js,1268421
13,Master,Mumbai,Frontend Developer,CSS|C++,1289170
8,PhD,Mumbai,ML Engineer,HTML|Node.js,1156415
5,Bachelor,Chennai,DevOps Engineer,HTML,754378
8,Master,Delhi,ML Engineer,C++|SQL|Django|Python|HTML,1155179
2,Master,Pune,Frontend Developer,Django|Python,620477
7,PhD,Chennai,Web Developer,Django,964769
9,Master,Hyderabad,ML Engineer,C++|Java,1148055
7,Master,Pune,Frontend Developer,Django,894929
5,PhD,Pune,ML Engineer,CSS,950280
12,PhD,Bangalore,Data Scientist,Java|C++,1387642
13,Master,Hyderabad,Backend Developer,HTML|React|Python|C++|Flask,1365950
12,Bachelor,Mumbai,Frontend Developer,Django|CSS|SQL,1152477
10,PhD,Mumbai,Web Developer,Python|Java|Flask|JavaScript|HTML,1230121
6,Master,Hyderabad,DevOps Engineer,Python|Java|Flask,952034
14,Bachelor,Delhi,Backend Developer,React,1249475
10,Master,Chennai,Data Scientist,JavaScript|Flask|Node.js|C++|CSS,1240741
9,Bachelor,Bangalore,Data Scientist,Node.js|React|Django|CSS,1103969
9,Bachelor,Mumbai,Backend Developer,Python|HTML,974214
10,Bachelor,Hyderabad,Web Developer,C++|Django|SQL|React,1059119
15,PhD,Chennai,Frontend Developer,Django|Python|Node.js|CSS|C++,1544100
9,Master,Chennai,Data Scientist,JavaScript|Node.js|Flask,1136401
4,Master,Chennai,Data Scientist,Django|Flask,828719
2,Master,Pune,DevOps Engineer,Flask,659066
6,Master,Bangalore,DevOps Engineer,SQL|Flask,904048
10,PhD,Delhi,ML Engineer,Django|JavaScript|C++|CSS,1327202
5,Master,Hyderabad,Backend Developer,React,798821
7,Bachelor,Pune,Frontend Developer,React|Django|Java,861640
12,Bachelor,Bangalore,DevOps Engineer,Python|Node.js|JavaScript|CSS|Java,1293418
1,PhD,Pune,DevOps Engineer,Django|HTML|JavaScript|CSS,743974
10,PhD,Delhi,ML Engineer,React|HTML|CSS|C++,1309606
0,Master,Pune,Backend Developer,JavaScript|Node.js,515354
2,PhD,Bangalore,Software Engineer,JavaScript|C++|CSS|Java,715197
2,Master,Mumbai,Data Scientist,React|HTML,690347
9,PhD,Chennai,Data Scientist,JavaScript|React,1192188
15,PhD,Hyderabad,ML Engineer,React|Java|CSS,1595611
10,PhD,Chennai,Software Engineer,C++|Django,1161058
4,PhD,Delhi,Backend Developer,C++|Python|Flask|JavaScript,884514
1,PhD,Delhi,Backend Developer,React|C++|CSS,682033
15,Master,Chennai,Web Developer,Django|Node.js,1400230
8,PhD,Pune,ML Engineer,Python|CSS|Java,1180931
0,Master,Delhi,Frontend Developer,Flask|JavaScript|C++,511707
5,Master,Hyderabad,Frontend Developer,HTML|React|JavaScript|Python|Node.js,882375
11,Bachelor,Mumbai,Data Scientist,CSS,1128033
7,PhD,Pune,Data Scientist,React|SQL,1080512
0,Master,Delhi,Web Developer,Java,489918
11,Master,Delhi,ML Engineer,Django|C++|Flask|HTML|Python,1337486
1,Master,Chennai,Backend Developer,JavaScript|HTML|Django|Node.js|Flask,638736
4,Bachelor,Pune,Backend Developer,Java|C++,682903
3,PhD,Delhi,Frontend Developer,Node.js|CSS|SQL,793746
1,Bachelor,Chennai,DevOps Engineer,React,530918
5,PhD,Chennai,Software Engineer,Flask|CSS|JavaScript|Java|Python,911290
13,PhD,Pune,Software Engineer,Flask,1292960
11,PhD,Chennai,Data Scientist,Django|Python|C++,1334968
2,Bachelor,Delhi,DevOps Engineer,HTML,593366
12,Bachelor,Bangalore,Backend Developer,C++|Flask|CSS|SQL|Java,1211687
7,Master,Pune,Frontend Developer,HTML|Python|React,950321
4,Bachelor,Pune,Software Engineer,Node.js|Flask|C++|JavaScript,675684
14,PhD,Pune,ML Engineer,Python|HTML|Node.js|Django|C++,1568990
9,Bachelor,Delhi,ML Engineer,HTML,1021904
12,Master,Hyderabad,DevOps Engineer,HTML|Node.js|CSS,1294541
7,PhD,Hyderabad,Backend Developer,Python|SQL|Java|CSS|JavaScript,1072760
9,Master,Hyderabad,Backend Developer,Flask|HTML|Java|SQL|C++,1143624
5,PhD,Bangalore,Data Scientist,Python|HTML|JavaScript|Java,987284
8,Master,Pune,Software Engineer,HTML|Django|CSS|SQL|Node.js,1047650
3,PhD,Mumbai,Backend Developer,C++|Django|Flask|SQL|Python,845689
10,Master,Mumbai,Frontend Developer,JavaScript|Django,1098159
8,Master,Bangalore,Web Developer,React|Node.js|JavaScript|C++,1024853
12,Master,Delhi,ML Engineer,Flask|Django,1328946
9,Master,Pune,DevOps Engineer,SQL|C++|JavaScript,1114554
15,PhD,Pune,DevOps Engineer,CSS|Python|Node.js|SQL,1587146
10,Bachelor,Hyderabad,Software Engineer,CSS|C++|Python,1029325
10,Bachelor,Delhi,Software Engineer,SQL|Python|Node.js,1043530
12,Master,Mumbai,Web Developer,Python|Flask|Django|SQL,1268808
13,Bachelor,Mumbai,Backend Developer,Node.js|CSS|C++|SQL,1247714
14,Bachelor,Hyderabad,Software Engineer,React,1214332
0,Master,Hyderabad,Data Scientist,Flask|Java|SQL|Django|HTML,660347
7,Bachelor,Delhi,Data Scientist,Django|React|CSS|Flask,974199
0,Master,Chennai,ML Engineer,Django|React|SQL|HTML|CSS,682264
4,Master,Pune,DevOps Engineer,Python|React|Flask|CSS,859410
1,Bachelor,Hyderabad,DevOps Engineer,Java|HTML|JavaScript,580330
13,Bachelor,Chennai,Backend Developer,Node.js|Django|Java|HTML|React,1272927
3,Bachelor,Chennai,Frontend Developer,SQL|Flask|Node.js|Java,668515
3,Bachelor,Hyderabad,Frontend Developer,Flask|JavaScript|React,641178
3,Bachelor,Chennai,Data Scientist,Node.js|JavaScript|Flask|CSS,712553
3,PhD,Chennai,DevOps Engineer,Node.js|HTML|JavaScript,841293
11,Master,Bangalore,Web Developer,Django|Python|Node.js|CSS|SQL,1254816
13,PhD,Hyderabad,DevOps Engineer,HTML|Java|Node.js|JavaScript|SQL,1499390
11,Bachelor,Hyderabad,Backend Developer,React|Node.js|Flask|Java|Django,1151735
14,Bachelor,Hyderabad,Frontend Developer,SQL,1215938
1,Master,Mumbai,Frontend Developer,Java|HTML,554804
3,PhD,Pune,ML Engineer,Flask|SQL|Java|Django,891184
4,PhD,Bangalore,Backend Developer,Java|Node.js|C++,860270
5,Master,Delhi,Web Developer,C++,760205
6,PhD,Delhi,Data Scientist,HTML,980544
13,Master,Delhi,Backend Developer,Flask,1260303
12,Bachelor,Hyderabad,ML Engineer,HTML|Python|C++,1250576
14,Master,Mumbai,Software Engineer,Java|HTML|C++,1326911
7,Master,Bangalore,Software Engineer,CSS|SQL|Java,941044
0,PhD,Bangalore,ML Engineer,HTML|Django|Java,712219
9,Bachelor,Bangalore,Web Developer,SQL,927391
15,PhD,Pune,Web Developer,Django|React|Python,1499859
1,PhD,Chennai,Data Scientist,SQL|CSS,701497
5,Bachelor,Chennai,Software Engineer,CSS|Java|HTML|C++|Python,772732
1,PhD,Mumbai,Web Developer,C++|Flask|Django|React|CSS,712874
1,Bachelor,Pune,Software Engineer,HTML,437452
13,PhD,Hyderabad,ML Engineer,JavaScript|Node.js|SQL|Django,1500629
5,PhD,Pune,Backend Developer,Node.js|JavaScript,885084
7,PhD,Chennai,DevOps Engineer,Java|React|Node.js,1081014
13,PhD,Bangalore,DevOps Engineer,SQL|HTML|JavaScript,1438072
14,PhD,Chennai,DevOps Engineer,Python|Java|React|HTML,1531119
0,PhD,Pune,Data Scientist,Flask,640965
12,Bachelor,Bangalore,Web Developer,Django,1123657
12,Bachelor,Pune,Software Engineer,Flask|Node.js,1102572
3,Bachelor,Bangalore,DevOps Engineer,JavaScript|SQL|Java,681248
0,Master,Pune,Web Developer,SQL|JavaScript|HTML,507479
1,Master,Hyderabad,Backend Developer,CSS|Node.js,566556
5,Master,Delhi,Data Scientist,HTML,835858
6,Master,Hyderabad,Data Scientist,SQL|C++,934423
12,Master,Mumbai,ML Engineer,CSS,1285542
12,Master,Pune,Data Scientist,Node.js,1272936
15,Master,Hyderabad,Frontend Developer,C++,1372200
4,Bachelor,Chennai,Backend Developer,React|C++|SQL,695277
2,Bachelor,Bangalore,Software Engineer,Node.js|JavaScript|Python|Java|SQL,614185
9,Bachelor,Hyderabad,ML Engineer,Django,1018410
3,PhD,Pune,ML Engineer,React|Django|C++,894073
2,Bachelor,Chennai,Frontend Developer,SQL|CSS|Java|Node.js,580769
4,Bachelor,Chennai,ML Engineer,SQL|Flask|JavaScript|Django,793673
10,PhD,Bangalore,DevOps Engineer,Flask,1193938
6,Bachelor,Delhi,Data Scientist,SQL|React|JavaScript|Node.js|Java,927325
6,Master,Bangalore,Web Developer,JavaScript|HTML|React,886507
12,Bachelor,Chennai,DevOps Engineer,JavaScript,1193423
12,Master,Pune,ML Engineer,HTML|CSS|Node.js,1327346
15,PhD,Delhi,DevOps Engineer,Django,1508210
2,PhD,Bangalore,Software Engineer,Django|Node.js|SQL|C++,703071
14,PhD,Chennai,Frontend Developer,Python|Flask,1428416
13,Master,Hyderabad,Frontend Developer,React|Java|HTML|JavaScript,1338136
9,PhD,Hyderabad,Backend Developer,Flask|SQL|Java|HTML,1157085
2,PhD,Mumbai,Backend Developer,SQL,677371
5,Master,Delhi,DevOps Engineer,CSS|C++,843248
15,Master,Hyderabad,DevOps Engineer,Django,1436862
4,PhD,Delhi,Software Engineer,React|SQL|Python,815301
4,Bachelor,Pune,Web Developer,Django,617629
13,Master,Delhi,Web Developer,Flask|SQL,1288023
6,Master,Bangalore,ML Engineer,SQL|C++|Node.js|Java|JavaScript,1020755
14,Bachelor,Pune,Web Developer,React,1224981
7,PhD,Hyderabad,Software Engineer,Django,949654
6,Bachelor,Pune,DevOps Engineer,SQL|React|Flask,856391
9,Bachelor,Pune,ML Engineer,Java|Python,1079602
9,PhD,Chennai,DevOps Engineer,HTML,1136767
0,Bachelor,Hyderabad,Backend Developer,Flask|SQL|Python|Django|React,501042
2,Bachelor,Mumbai,DevOps Engineer,React|Node.js|SQL,615240
12,Master,Chennai,ML Engineer,Node.js|Python|Django|HTML|SQL,1393587
3,Bachelor,Delhi,Backend Developer,Node.js|Flask,592840
11,PhD,Pune,DevOps Engineer,C++|Flask|Node.js,1313197
15,Bachelor,Chennai,Frontend Developer,React|SQL,1338445
8,Bachelor,Pune,Backend Developer,CSS|JavaScript,913928
2,PhD,Delhi,Backend Developer,C++|HTML|Flask|React,746153
8,Bachelor,Chennai,Frontend Developer,SQL,870706
5,PhD,Hyderabad,Data Scientist,Java,916682
9,Master,Chennai,Backend Developer,SQL|Java|Flask,1069272
13,Master,Delhi,DevOps Engineer,JavaScript|Java,1322940
9,Master,Mumbai,Web Developer,Node.js|Python,1057108
15,PhD,Delhi,Software Engineer,Flask,1441599
9,Bachelor,Hyderabad,ML Engineer,Flask|HTML,1054533
1,Bachelor,Delhi,Frontend Developer,SQL|CSS,488768
0,Bachelor,Hyderabad,Software Engineer,Python|Django,412794
13,Bachelor,Mumbai,Backend Developer,Flask,1192062
13,Bachelor,Delhi,DevOps Engineer,Django|Node.js|JavaScript|React,1314035
2,Bachelor,Bangalore,Software Engineer,C++|CSS|HTML,543768
10,Master,Hyderabad,Data Scientist,JavaScript|C++|React|HTML,1222615
0,PhD,Hyderabad,Frontend Developer,React|HTML,561921
14,PhD,Delhi,ML Engineer,React|HTML|Python|SQL,1575836
12,Bachelor,Pune,Data Scientist,Flask|React|C++,1242590
8,Bachelor,Chennai,Backend Developer,C++,892834
0,Master,Chennai,Frontend Developer,JavaScript|Node.js|Flask,521584
12,Master,Chennai,Data Scientist,Django|Python|SQL,1317187
10,Bachelor,Bangalore,Data Scientist,C++|HTML|JavaScript,1137613
4,PhD,Mumbai,Frontend Developer,React|JavaScript|Django,815921
14,PhD,Bangalore,ML Engineer,JavaScript|HTML,1512275
0,Master,Chennai,Backend Developer,JavaScript|Python|Java|React|HTML,592752
3,PhD,Bangalore,ML Engineer,React|Python,837790
7,Bachelor,Delhi,DevOps Engineer,Java,870001
9,PhD,Delhi,Frontend Developer,Java|JavaScript|Django,1151195
14,Master,Delhi,Frontend Developer,JavaScript,1310532
15,PhD,Hyderabad,Software Engineer,JavaScript,1442298
2,Master,Mumbai,Frontend Developer,React|Python,626057
9,Master,Hyderabad,Frontend Developer,Node.js,1025477
8,Master,Pune,Software Engineer,SQL|React|JavaScript|Django,999404
3,Bachelor,Bangalore,Web Developer,Flask|React,587081
6,Master,Bangalore,Data Scientist,HTML|Django|Flask,956198
13,Bachelor,Pune,Frontend Developer,Django,1167401
9,Bachelor,Bangalore,Software Engineer,React|Flask|CSS,955466
4,Bachelor,Pune,ML Engineer,HTML|Python|C++|SQL|Django,820793
4,Master,Chennai,DevOps Engineer,C++|Python|Django|SQL,840903
6,Master,Delhi,Web Developer,Django|Node.js|HTML,866408
10,Master,Chennai,DevOps Engineer,JavaScript|Python,1159572
7,Bachelor,Mumbai,Data Scientist,Java|Python|Flask|C++,970782
10,Bachelor,Mumbai,ML Engineer,C++,1082822
4,PhD,Hyderabad,Web Developer,Python|Flask|React|SQL|CSS,903534
13,Bachelor,Mumbai,Backend Developer,C++|SQL|Flask,1253343
5,Master,Hyderabad,ML Engineer,JavaScript|React|SQL|CSS,941653
9,Bachelor,Delhi,Backend Developer,Java|Django,977331
9,Master,Chennai,Backend Developer,React|HTML|C++|Django|SQL,1121739
14,PhD,Bangalore,DevOps Engineer,Python,1446680
10,Master,Hyderabad,Software Engineer,Flask|React|Java|Node.js,1139231
14,Bachelor,Delhi,Data Scientist,Python,1317036
4,PhD,Pune,Backend Developer,HTML|Flask|C++|JavaScript|CSS,891225
10,PhD,Pune,ML Engineer,Java|SQL|Node.js|C++,1337078
9,PhD,Hyderabad,Backend Developer,Java,1095409
7,PhD,Mumbai,Data Scientist,Node.js|Django|Flask|SQL|JavaScript,1163315
6,Bachelor,Mumbai,DevOps Engineer,HTML|Java|Python|CSS,873350
13,Master,Hyderabad,DevOps Engineer,Java|SQL|JavaScript,1373793
11,Master,Delhi,Web Developer,Java,1124289
15,Master,Delhi,DevOps Engineer,Python|Node.js,1446834
15,PhD,Delhi,Web Developer,HTML,1433658
2,PhD,Delhi,DevOps Engineer,CSS|Flask|C++,763260
3,Master,Mumbai,Backend Developer,CSS|React|Python,700177
12,PhD,Pune,Data Scientist,C++|Node.js|SQL|Django|HTML,1445365
3,PhD,Pune,Software Engineer,React,721284
9,PhD,Hyderabad,Data Scientist,Node.js|SQL|HTML|React,1253718
12,Bachelor,Pune,ML Engineer,React|C++|HTML,1254359
4,Bachelor,Delhi,Data Scientist,JavaScript|SQL|Flask|C++|Node.js,801660
1,Master,Bangalore,Software Engineer,JavaScript,533148
13,Master,Chennai,Web Developer,Flask|Java|C++,1322679
10,Bachelor,Pune,Data Scientist,HTML,1085383
15,PhD,Delhi,ML Engineer,Flask|CSS|Java,1580645
1,PhD,Chennai,ML Engineer,JavaScript|Node.js|CSS|Flask,782659
5,Master,Hyderabad,Backend Developer,React,783511
7,Bachelor,Bangalore,Web Developer,SQL|C++|CSS,865803
9,Master,Hyderabad,DevOps Engineer,Flask|Django,1104051
2,PhD,Pune,DevOps Engineer,Node.js,741715
12,Master,Bangalore,Data Scientist,CSS|Java,1302389
9,PhD,Mumbai,DevOps Engineer,Java|C++|Python,1195007
1,Bachelor,Bangalore,Software Engineer,Flask|HTML|Python|CSS,492533
12,Bachelor,Chennai,ML Engineer,Node.js|C++|Java|Python,1309038
4,PhD,Hyderabad,Software Engineer,Django,765663
8,Bachelor,Bangalore,ML Engineer,Java|Python|Node.js|SQL,1032515
14,Master,Hyderabad,Software Engineer,React|Node.js|Flask,1361862
5,Bachelor,Pune,DevOps Engineer,JavaScript,748775
6,PhD,Pune,Backend Developer,SQL|Java|React|C++,975716
11,PhD,Mumbai,Frontend Developer,React|C++|Django,1272788
14,Bachelor,Bangalore,Backend Developer,C++|JavaScript|Flask|React,1319200
10,Master,Delhi,Frontend Developer,HTML|C++,1108645
0,Master,Bangalore,Backend Developer,Node.js|Java,508301
0,Master,Chennai,Data Scientist,Flask,572467
12,Bachelor,Bangalore,ML Engineer,Node.js|React|Flask|CSS,1291282
5,Bachelor,Hyderabad,DevOps Engineer,React|Flask|C++,806003
9,PhD,Chennai,Software Engineer,SQL|JavaScript|React|C++,1153757
12,Bachelor,Chennai,Backend Developer,SQL|Flask,1132721
15,PhD,Chennai,Frontend Developer,React|SQL|Django,1483740
15,Bachelor,Hyderabad,Data Scientist,CSS|Python|SQL,1405227
3,Master,Chennai,Data Scientist,Node.js|React|C++|Flask|SQL,849190
0,Bachelor,Hyderabad,Frontend Developer,C++|Node.js|JavaScript|Python,451927
14,PhD,Hyderabad,Backend Developer,HTML|Flask|Django,1446544
4,PhD,Mumbai,Frontend Developer,Flask|SQL|Java,834763
8,Master,Hyderabad,Data Scientist,CSS|Django|Python,1085446
8,Bachelor,Chennai,Data Scientist,SQL,974284
4,Bachelor,Bangalore,Backend Developer,Django|HTML|SQL|React|Python,730979
13,Bachelor,Delhi,Data Scientist,React|HTML|Flask,1294324
6,PhD,Pune,Backend Developer,HTML|Flask|React|Python|Django,1010805
5,Bachelor,Mumbai,Backend Developer,JavaScript,723642
12,Master,Chennai,Backend Developer,Java|JavaScript,1229696
10,PhD,Pune,Data Scientist,Flask|Python|Django,1282142
6,Bachelor,Mumbai,Web Developer,Node.js|CSS,793664
6,PhD,Bangalore,Backend Developer,Flask|Java|Python,979642
